"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 13, 2018","70.00","68.50","70.30","68.45","16.26M","-0.71%"
"Nov 12, 2018","70.50","72.00","72.10","69.70","15.61M","-1.61%"
"Nov 09, 2018","71.65","71.00","72.40","70.20","16.41M","0.99%"
"Nov 07, 2018","70.95","71.00","71.20","70.60","2.46M","0.50%"
"Nov 06, 2018","70.60","71.20","71.55","69.90","18.68M","0.28%"
"Nov 05, 2018","70.40","68.70","70.95","67.40","33.57M","1.96%"
"Nov 02, 2018","69.05","74.95","78.70","68.05","91.98M","-7.07%"
"Nov 01, 2018","74.30","74.40","75.00","73.20","21.27M","0.88%"
"Oct 31, 2018","73.65","73.80","74.25","71.70","28.63M","1.52%"
"Oct 30, 2018","72.55","71.00","75.25","70.75","43.63M","2.33%"
"Oct 29, 2018","70.90","66.85","71.80","65.60","36.93M","7.18%"
"Oct 26, 2018","66.15","66.00","67.25","65.25","20.92M","0.76%"
"Oct 25, 2018","65.65","65.20","66.70","65.00","23.25M","-0.23%"
"Oct 24, 2018","65.80","65.80","66.35","64.60","17.20M","1.62%"
"Oct 23, 2018","64.75","65.45","66.25","63.85","16.07M","-1.45%"
"Oct 22, 2018","65.70","66.90","67.45","65.40","16.02M","-0.45%"
"Oct 19, 2018","66.00","66.20","67.40","65.25","18.16M","-0.75%"
"Oct 17, 2018","66.50","71.00","71.15","66.10","24.80M","-4.93%"
"Oct 16, 2018","69.95","68.20","70.35","67.85","21.97M","3.55%"
"Oct 15, 2018","67.55","67.00","67.95","65.35","21.39M","1.58%"
"Oct 12, 2018","66.50","65.10","67.65","65.05","22.19M","3.42%"
"Oct 11, 2018","64.30","64.00","66.00","63.10","27.66M","-3.02%"
"Oct 10, 2018","66.30","62.80","66.95","62.30","30.16M","5.83%"
"Oct 09, 2018","62.65","63.45","63.90","61.50","24.77M","-0.32%"
"Oct 08, 2018","62.85","64.00","64.60","61.10","29.73M","-1.57%"
"Oct 05, 2018","63.85","65.00","66.35","63.00","31.87M","-1.47%"
"Oct 04, 2018","64.80","63.15","65.50","62.85","32.21M","0.23%"
"Oct 03, 2018","64.65","63.80","66.35","62.70","42.23M","2.29%"
"Oct 01, 2018","63.20","60.00","63.55","58.55","39.64M","5.86%"
"Sep 28, 2018","59.70","62.55","63.40","58.45","68.26M","-4.48%"
"Sep 27, 2018","62.50","67.70","67.70","61.25","47.05M","-6.79%"
"Sep 26, 2018","67.05","68.15","69.20","66.25","43.15M","0.15%"
"Sep 25, 2018","66.95","69.15","69.65","63.65","58.21M","-3.25%"
"Sep 24, 2018","69.20","74.00","74.40","68.65","37.49M","-5.01%"
"Sep 21, 2018","72.85","79.55","80.35","67.40","50.16M","-8.08%"
"Sep 19, 2018","79.25","79.50","80.75","78.70","24.27M","-0.06%"
"Sep 18, 2018","79.30","82.20","82.60","78.60","37.21M","-4.46%"
"Sep 17, 2018","83.00","82.40","84.05","81.00","26.03M","0.24%"
"Sep 14, 2018","82.80","82.70","83.30","82.05","20.51M","2.03%"
"Sep 12, 2018","81.15","81.80","82.35","79.20","35.79M","-0.67%"
"Sep 11, 2018","81.70","83.80","84.50","81.40","27.91M","-1.21%"
"Sep 10, 2018","82.70","83.75","85.00","82.00","21.24M","-2.01%"
"Sep 07, 2018","84.40","83.35","84.65","82.45","19.59M","1.38%"
"Sep 06, 2018","83.25","84.00","84.70","82.85","25.08M","0.18%"
"Sep 05, 2018","83.10","83.20","83.85","81.40","21.70M","-0.06%"
"Sep 04, 2018","83.15","86.40","86.85","82.85","25.58M","-3.71%"
"Sep 03, 2018","86.35","88.30","89.30","86.00","30.61M","-2.04%"
"Aug 31, 2018","88.15","84.50","88.45","83.65","45.79M","3.58%"
"Aug 30, 2018","85.10","84.10","85.90","83.60","40.70M","1.13%"
"Aug 29, 2018","84.15","83.40","84.80","82.90","23.03M","1.51%"
