"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2019","552.40","549.00","553.80","546.00","726.45K","1.37%"
"Jul 10, 2019","544.95","545.35","551.15","541.85","1.05M","-0.70%"
"Jul 09, 2019","548.80","536.80","552.45","536.80","1.47M","1.92%"
"Jul 08, 2019","538.45","547.00","549.00","534.65","1.49M","-2.10%"
"Jul 05, 2019","550.00","551.55","554.25","549.20","796.60K","-0.28%"
"Jul 04, 2019","551.55","554.65","555.65","550.60","639.53K","-0.31%"
"Jul 03, 2019","553.25","555.35","556.70","549.45","797.39K","-0.38%"
"Jul 02, 2019","555.35","557.15","558.50","551.50","565.41K","-0.08%"
"Jul 01, 2019","555.80","555.70","559.35","553.15","565.46K","0.42%"
"Jun 28, 2019","553.45","551.90","556.70","546.35","996.58K","0.27%"
"Jun 27, 2019","551.95","556.85","563.90","550.30","1.32M","-0.83%"
"Jun 26, 2019","556.55","550.00","558.80","548.00","1.02M","1.18%"
"Jun 25, 2019","550.05","548.95","554.95","546.55","805.70K","0.03%"
"Jun 24, 2019","549.90","548.55","552.45","545.10","981.02K","-0.30%"
"Jun 21, 2019","551.55","549.85","553.80","545.20","1.53M","0.05%"
"Jun 20, 2019","551.30","531.80","552.45","528.65","1.99M","3.30%"
"Jun 19, 2019","533.70","550.60","551.90","532.55","1.14M","-2.54%"
"Jun 18, 2019","547.60","545.20","555.50","545.05","1.26M","0.45%"
"Jun 17, 2019","545.15","555.50","556.60","543.85","1.27M","-1.88%"
"Jun 14, 2019","555.60","560.15","564.45","554.15","1.81M","-1.59%"
"Jun 13, 2019","564.60","560.05","566.60","559.25","1.59M","0.53%"
"Jun 12, 2019","561.60","558.90","567.00","556.25","1.25M","0.31%"
"Jun 11, 2019","559.85","555.40","566.40","551.00","2.52M","0.96%"
"Jun 10, 2019","554.55","550.60","562.60","550.00","1.71M","0.92%"
"Jun 07, 2019","549.50","565.00","565.00","542.00","2.70M","-1.84%"
"Jun 06, 2019","559.80","565.00","568.30","556.55","1.75M","-0.51%"
"Jun 04, 2019","562.65","564.00","575.00","561.10","1.56M","-0.99%"
