"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2021","3,575.25","3,574.00","3,589.95","3,532.85","961.24K","0.63%"
"Jan 07, 2021","3,552.80","3,560.00","3,567.95","3,516.45","621.49K","0.37%"
"Jan 06, 2021","3,539.70","3,568.00","3,602.00","3,510.00","1.10M","-0.32%"
"Jan 05, 2021","3,551.10","3,549.00","3,563.95","3,540.00","725.28K","-0.05%"
"Jan 04, 2021","3,552.90","3,589.00","3,593.90","3,537.00","698.40K","-0.42%"
"Jan 01, 2021","3,567.80","3,575.00","3,605.00","3,563.05","453.08K","-0.24%"
"Dec 31, 2020","3,576.35","3,580.65","3,601.75","3,562.10","459.38K","-0.21%"
"Dec 30, 2020","3,583.90","3,602.25","3,605.85","3,564.00","407.81K","-0.26%"
"Dec 29, 2020","3,593.30","3,614.00","3,623.25","3,575.10","414.93K","-0.28%"
"Dec 28, 2020","3,603.55","3,635.00","3,646.15","3,598.00","463.36K","-0.41%"
"Dec 24, 2020","3,618.25","3,655.00","3,683.90","3,590.05","579.77K","-0.20%"
"Dec 23, 2020","3,625.35","3,641.60","3,668.35","3,605.25","451.66K","-0.14%"
"Dec 22, 2020","3,630.40","3,620.00","3,662.40","3,541.10","662.14K","0.18%"
"Dec 21, 2020","3,624.05","3,719.00","3,727.05","3,534.85","670.15K","-2.59%"
"Dec 18, 2020","3,720.50","3,738.00","3,759.80","3,690.00","1.04M","-0.25%"
"Dec 17, 2020","3,729.75","3,740.10","3,767.00","3,721.00","488.77K","-0.61%"
"Dec 16, 2020","3,752.60","3,766.20","3,786.00","3,745.00","466.18K","-0.34%"
"Dec 15, 2020","3,765.55","3,775.00","3,797.70","3,725.70","648.90K","-0.30%"
"Dec 14, 2020","3,776.95","3,745.00","3,792.00","3,737.05","685.71K","1.18%"
"Dec 11, 2020","3,732.75","3,746.85","3,777.00","3,701.50","695.96K","-0.19%"
"Dec 10, 2020","3,739.75","3,627.10","3,747.00","3,624.00","1.44M","3.11%"
"Dec 09, 2020","3,627.10","3,648.90","3,666.00","3,619.10","434.69K","-0.50%"
"Dec 08, 2020","3,645.40","3,639.40","3,654.90","3,617.65","413.74K","0.45%"
"Dec 07, 2020","3,628.95","3,650.00","3,670.00","3,612.10","492.08K","-0.53%"
"Dec 04, 2020","3,648.20","3,637.00","3,672.00","3,612.00","482.93K","0.34%"
"Dec 03, 2020","3,635.95","3,647.00","3,653.90","3,608.05","450.56K","1.08%"
"Dec 02, 2020","3,597.00","3,637.00","3,648.00","3,560.00","680.87K","-0.89%"
"Dec 01, 2020","3,629.35","3,702.50","3,702.50","3,595.55","1.04M","-0.24%"
"Nov 27, 2020","3,637.95","3,563.85","3,684.90","3,503.10","5.38M","2.51%"
"Nov 26, 2020","3,548.75","3,569.80","3,572.90","3,490.00","741.80K","-0.20%"
"Nov 25, 2020","3,555.80","3,570.60","3,579.85","3,531.50","385.59K","-0.18%"
"Nov 24, 2020","3,562.25","3,575.00","3,593.00","3,531.70","752.97K","0.14%"
"Nov 23, 2020","3,557.40","3,575.00","3,599.00","3,552.00","952.76K","0.15%"
"Nov 20, 2020","3,552.10","3,524.95","3,577.75","3,521.15","1.20M","1.16%"
"Nov 19, 2020","3,511.35","3,489.00","3,549.00","3,480.00","739.07K","0.31%"
"Nov 18, 2020","3,500.35","3,507.80","3,521.95","3,445.00","914.39K","-0.27%"
"Nov 17, 2020","3,509.80","3,541.00","3,550.00","3,504.40","694.64K","-0.13%"
"Nov 13, 2020","3,514.45","3,517.00","3,541.45","3,505.00","473.52K","-0.02%"
"Nov 12, 2020","3,515.30","3,499.70","3,525.95","3,481.35","615.26K","0.65%"
"Nov 11, 2020","3,492.75","3,509.00","3,541.60","3,453.05","1.14M","-0.44%"
"Nov 10, 2020","3,508.35","3,572.00","3,572.00","3,445.85","976.30K","-1.13%"
"Nov 09, 2020","3,548.30","3,548.00","3,570.00","3,513.55","566.46K","0.99%"
"Nov 06, 2020","3,513.55","3,510.00","3,555.00","3,489.65","582.47K","0.41%"
"Nov 05, 2020","3,499.25","3,512.00","3,530.00","3,465.45","999.88K","0.82%"
"Nov 04, 2020","3,470.70","3,423.00","3,506.00","3,411.90","714.80K","1.97%"
"Nov 03, 2020","3,403.65","3,445.00","3,457.25","3,390.00","623.30K","-0.49%"
"Nov 02, 2020","3,420.30","3,483.00","3,485.95","3,391.15","764.39K","-1.52%"
"Oct 30, 2020","3,473.25","3,540.00","3,549.85","3,460.65","475.86K","-1.68%"
"Oct 29, 2020","3,532.65","3,538.00","3,556.00","3,498.00","654.25K","-0.26%"
"Oct 28, 2020","3,541.70","3,572.20","3,599.80","3,524.95","667.04K","-0.86%"
"Oct 27, 2020","3,572.25","3,480.00","3,588.00","3,480.00","1.75M","2.49%"
"Oct 26, 2020","3,485.40","3,482.00","3,505.55","3,466.00","893.74K","0.45%"
"Oct 23, 2020","3,469.75","3,480.00","3,502.90","3,442.05","1.02M","0.33%"
"Oct 22, 2020","3,458.35","3,410.00","3,493.35","3,410.00","2.27M","1.80%"
"Oct 21, 2020","3,397.25","3,580.00","3,580.00","3,382.00","3.54M","-4.39%"
"Oct 20, 2020","3,553.15","3,681.00","3,694.00","3,543.10","3.19M","-5.81%"
"Oct 19, 2020","3,772.45","3,766.00","3,795.00","3,740.00","473.27K","0.67%"
"Oct 16, 2020","3,747.20","3,748.95","3,779.00","3,721.25","263.97K","0.43%"
"Oct 15, 2020","3,731.00","3,790.00","3,835.95","3,715.00","526.41K","-1.55%"
"Oct 14, 2020","3,789.80","3,743.00","3,801.80","3,740.00","545.91K","1.18%"
"Oct 13, 2020","3,745.65","3,732.00","3,786.30","3,702.65","368.89K","0.38%"
"Oct 12, 2020","3,731.50","3,769.10","3,774.30","3,722.30","286.51K","-0.36%"
"Oct 09, 2020","3,745.10","3,807.00","3,818.65","3,735.00","347.69K","-1.31%"
"Oct 08, 2020","3,794.70","3,798.90","3,825.00","3,771.50","371.50K","0.23%"
"Oct 07, 2020","3,785.95","3,780.00","3,838.00","3,768.00","590.80K","0.53%"
