"Date","Price","Open","High","Low","Vol.","Change %"
"May 10, 2019","2,876.40","2,908.00","2,917.20","2,866.35","339.09K","-0.83%"
"May 09, 2019","2,900.60","2,882.25","2,909.30","2,838.60","731.12K","0.00%"
"May 08, 2019","2,900.50","2,943.00","2,947.80","2,882.60","450.40K","-1.43%"
"May 07, 2019","2,942.45","2,936.00","2,952.00","2,925.25","458.14K","0.75%"
"May 06, 2019","2,920.60","2,896.95","2,929.95","2,888.00","411.02K","0.45%"
"May 03, 2019","2,907.45","2,910.10","2,932.75","2,890.70","364.53K","-0.43%"
"May 02, 2019","2,919.90","2,925.00","2,964.00","2,905.00","588.09K","-0.47%"
"Apr 30, 2019","2,933.75","2,903.95","2,950.00","2,895.30","601.28K","1.43%"
"Apr 26, 2019","2,892.25","2,934.00","2,953.50","2,875.55","925.72K","-1.12%"
"Apr 25, 2019","2,924.90","2,851.65","2,940.00","2,839.45","1.09M","2.29%"
"Apr 24, 2019","2,859.40","2,835.00","2,875.00","2,813.10","748.19K","1.32%"
"Apr 23, 2019","2,822.15","2,800.50","2,832.65","2,800.50","475.89K","0.95%"
"Apr 22, 2019","2,795.70","2,810.00","2,819.95","2,775.00","347.23K","-0.12%"
"Apr 18, 2019","2,799.10","2,827.95","2,827.95","2,791.35","433.61K","-0.92%"
"Apr 16, 2019","2,825.10","2,831.00","2,840.00","2,807.00","771.49K","1.16%"
"Apr 15, 2019","2,792.80","2,821.60","2,829.80","2,781.00","556.52K","-0.51%"
"Apr 12, 2019","2,807.05","2,800.00","2,821.00","2,786.05","606.22K","-0.17%"
"Apr 11, 2019","2,811.75","2,772.65","2,815.00","2,757.85","637.35K","1.69%"
"Apr 10, 2019","2,765.00","2,752.15","2,835.90","2,746.10","1.08M","0.42%"
"Apr 09, 2019","2,753.30","2,764.00","2,765.95","2,736.90","413.08K","-0.38%"
"Apr 08, 2019","2,763.70","2,760.00","2,780.00","2,745.50","307.01K","0.34%"
"Apr 05, 2019","2,754.35","2,775.80","2,778.00","2,742.50","445.09K","-0.61%"
"Apr 04, 2019","2,771.35","2,772.75","2,792.55","2,753.50","438.50K","0.22%"
"Apr 03, 2019","2,765.20","2,808.00","2,808.80","2,758.45","368.52K","-1.20%"
"Apr 02, 2019","2,798.75","2,804.00","2,820.00","2,780.00","588.39K","0.14%"
"Apr 01, 2019","2,794.80","2,798.95","2,822.75","2,782.00","791.81K","0.52%"
"Mar 29, 2019","2,780.25","2,739.70","2,787.95","2,733.20","578.35K","2.32%"
"Mar 28, 2019","2,717.20","2,774.70","2,774.70","2,708.00","663.56K","-1.73%"
"Mar 27, 2019","2,765.05","2,781.05","2,814.00","2,744.10","659.03K","-0.62%"
"Mar 26, 2019","2,782.35","2,791.00","2,793.95","2,762.50","484.10K","0.05%"
"Mar 25, 2019","2,780.95","2,744.90","2,798.00","2,726.75","1.01M","1.08%"
"Mar 22, 2019","2,751.30","2,779.00","2,779.00","2,738.50","685.40K","-0.01%"
"Mar 20, 2019","2,751.65","2,709.00","2,760.00","2,709.00","1.15M","1.59%"
"Mar 19, 2019","2,708.70","2,670.00","2,717.25","2,669.45","918.06K","1.47%"
"Mar 18, 2019","2,669.45","2,658.40","2,674.30","2,643.15","454.56K","0.40%"
"Mar 15, 2019","2,658.90","2,655.50","2,693.75","2,640.95","1.44M","0.42%"
"Mar 14, 2019","2,647.90","2,655.85","2,670.90","2,616.00","483.71K","-0.30%"
"Mar 13, 2019","2,655.85","2,663.00","2,710.00","2,644.60","704.08K","-0.41%"
"Mar 12, 2019","2,666.85","2,647.00","2,676.00","2,638.00","544.87K","1.55%"
"Mar 11, 2019","2,626.15","2,628.00","2,656.00","2,611.05","1.11M","0.42%"
"Mar 08, 2019","2,615.05","2,668.00","2,685.95","2,606.50","684.81K","-2.45%"
"Mar 07, 2019","2,680.75","2,690.00","2,725.90","2,668.90","916.76K","-0.48%"
"Mar 06, 2019","2,693.65","2,660.60","2,708.50","2,656.65","852.40K","1.49%"
"Mar 05, 2019","2,654.10","2,635.00","2,668.80","2,604.60","646.71K","0.31%"
"Mar 01, 2019","2,646.00","2,638.00","2,657.10","2,580.05","885.80K","0.55%"
"Feb 28, 2019","2,631.65","2,669.00","2,669.00","2,615.25","669.76K","-0.58%"
"Feb 27, 2019","2,646.90","2,664.50","2,683.00","2,630.05","793.10K","-0.03%"
"Feb 26, 2019","2,647.80","2,653.90","2,659.90","2,628.95","1.01M","-0.72%"
