"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 24, 2019","41.00","41.00","41.45","40.85","21.26M","0.00%"
"Dec 23, 2019","41.00","41.45","42.10","40.80","26.80M","-1.32%"
"Dec 20, 2019","41.55","40.95","42.00","40.65","32.39M","1.09%"
"Dec 19, 2019","41.10","40.90","41.40","40.60","25.34M","0.12%"
"Dec 18, 2019","41.05","40.70","41.50","40.30","35.19M","0.49%"
"Dec 17, 2019","40.85","39.60","41.50","39.35","42.36M","3.55%"
"Dec 16, 2019","39.45","41.00","41.00","39.30","22.41M","-2.83%"
"Dec 13, 2019","40.60","40.90","41.75","40.15","46.13M","2.01%"
"Dec 12, 2019","39.80","38.45","40.00","38.30","25.73M","4.19%"
"Dec 11, 2019","38.20","38.20","38.85","37.50","20.10M","-0.13%"
"Dec 10, 2019","38.25","39.15","39.45","38.05","18.97M","-2.92%"
"Dec 09, 2019","39.40","38.50","39.95","38.30","29.37M","2.87%"
"Dec 06, 2019","38.30","39.00","39.55","37.80","27.54M","-1.03%"
"Dec 05, 2019","38.70","39.70","40.25","38.45","29.32M","-1.65%"
"Dec 04, 2019","39.35","37.35","39.50","36.80","34.07M","3.42%"
"Dec 03, 2019","38.05","39.35","39.40","37.55","31.46M","-3.67%"
"Dec 02, 2019","39.50","39.50","39.80","38.85","21.26M","0.38%"
"Nov 29, 2019","39.35","39.90","40.30","39.00","25.43M","-1.38%"
"Nov 28, 2019","39.90","39.00","40.40","38.90","28.97M","2.57%"
"Nov 27, 2019","38.90","38.95","39.35","38.35","23.30M","0.78%"
"Nov 26, 2019","38.60","40.00","40.10","38.25","34.68M","-2.77%"
"Nov 25, 2019","39.70","39.20","40.35","39.05","37.63M","2.98%"
"Nov 22, 2019","38.55","36.40","39.25","36.20","44.93M","6.34%"
"Nov 21, 2019","36.25","37.80","37.90","36.10","28.88M","-4.35%"
"Nov 20, 2019","37.90","37.15","38.40","37.15","26.96M","2.29%"
"Nov 19, 2019","37.05","37.40","37.50","36.75","20.17M","-0.67%"
"Nov 18, 2019","37.30","36.55","37.50","36.30","28.72M","2.47%"
"Nov 15, 2019","36.40","36.80","37.45","36.05","37.08M","-2.41%"
"Nov 14, 2019","37.30","37.90","38.25","36.85","31.31M","-1.45%"
"Nov 13, 2019","37.85","39.35","39.90","37.55","29.98M","-4.30%"
"Nov 11, 2019","39.55","38.60","39.85","38.10","35.35M","2.20%"
"Nov 08, 2019","38.70","39.85","39.95","38.55","27.03M","-3.13%"
