"Date","Price","Open","High","Low","Vol.","Change %"
"May 21, 2020","188.95","175.60","190.45","172.65","58.38M","7.51%"
"May 20, 2020","175.75","171.95","177.00","171.00","25.32M","2.93%"
"May 19, 2020","170.75","166.50","171.65","165.10","20.14M","3.64%"
"May 18, 2020","164.75","166.00","167.30","163.15","20.80M","0.06%"
"May 15, 2020","164.65","162.20","165.50","161.15","14.95M","0.52%"
"May 14, 2020","163.80","164.50","168.25","161.95","14.95M","-0.97%"
"May 13, 2020","165.40","173.40","173.60","164.50","20.02M","0.21%"
"May 12, 2020","165.05","158.45","165.90","157.50","21.39M","4.17%"
"May 11, 2020","158.45","160.00","163.50","158.00","18.10M","0.13%"
"May 08, 2020","158.25","163.95","164.15","157.10","25.31M","-1.71%"
"May 07, 2020","161.00","164.00","165.85","160.50","24.25M","-1.77%"
"May 06, 2020","163.90","171.40","171.40","160.50","65.59M","-5.75%"
"May 05, 2020","173.90","175.00","177.45","172.00","17.71M","-0.09%"
"May 04, 2020","174.05","181.75","181.75","170.65","30.30M","-4.39%"
"Apr 30, 2020","182.05","184.90","184.90","180.45","30.17M","-0.05%"
"Apr 29, 2020","182.15","180.50","182.90","179.65","21.46M","1.50%"
"Apr 28, 2020","179.45","180.00","180.80","178.05","17.80M","-0.22%"
"Apr 27, 2020","179.85","180.25","182.30","179.30","13.09M","-0.11%"
"Apr 24, 2020","180.05","181.00","182.80","179.30","18.05M","-0.28%"
"Apr 23, 2020","180.55","182.95","184.00","179.65","32.97M","-0.93%"
"Apr 22, 2020","182.25","179.00","183.55","176.00","25.16M","1.48%"
"Apr 21, 2020","179.60","178.00","184.30","176.05","23.33M","-0.61%"
"Apr 20, 2020","180.70","189.95","189.95","179.50","35.77M","-3.93%"
"Apr 17, 2020","188.10","190.45","191.40","186.95","26.67M","0.94%"
"Apr 16, 2020","186.35","189.65","191.20","185.45","27.08M","-1.58%"
"Apr 15, 2020","189.35","184.05","193.75","182.70","49.09M","4.27%"
"Apr 13, 2020","181.60","184.50","186.65","181.05","17.74M","-1.97%"
"Apr 09, 2020","185.25","184.00","186.25","180.00","42.64M","3.69%"
"Apr 08, 2020","178.65","180.85","184.00","176.65","37.56M","-1.60%"
"Apr 07, 2020","181.55","185.70","185.70","173.65","36.12M","2.05%"
"Apr 03, 2020","177.90","167.90","182.75","167.00","62.87M","6.91%"
"Apr 01, 2020","166.40","171.70","172.75","164.55","18.14M","-3.09%"
"Mar 31, 2020","171.70","164.00","173.85","161.55","42.63M","7.85%"
"Mar 30, 2020","159.20","156.05","164.90","156.05","28.12M","-2.45%"
"Mar 27, 2020","163.20","162.00","166.00","155.00","32.64M","4.35%"
"Mar 26, 2020","156.40","150.00","159.40","143.25","58.44M","6.14%"
