"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 08, 2019","266.90","267.75","271.25","266.05","3.57M","-1.82%"
"Jul 05, 2019","271.85","284.00","284.55","271.00","4.59M","-4.23%"
"Jul 04, 2019","283.85","283.00","284.90","282.00","1.63M","0.35%"
"Jul 03, 2019","282.85","284.90","285.60","282.05","1.26M","-0.49%"
"Jul 02, 2019","284.25","282.45","285.00","281.70","2.61M","0.80%"
"Jul 01, 2019","282.00","281.60","283.40","280.95","1.74M","0.53%"
"Jun 28, 2019","280.50","283.80","283.80","280.00","3.15M","-0.57%"
"Jun 27, 2019","282.10","287.35","287.80","280.70","5.09M","-1.42%"
"Jun 26, 2019","286.15","285.15","288.00","284.55","2.33M","0.30%"
"Jun 25, 2019","285.30","284.00","286.30","281.85","2.81M","0.49%"
"Jun 24, 2019","283.90","285.50","287.60","283.15","3.17M","-0.68%"
"Jun 21, 2019","285.85","287.00","290.00","284.20","6.48M","-0.38%"
"Jun 20, 2019","286.95","284.05","287.80","282.40","9.56M","-2.41%"
"Jun 19, 2019","294.05","299.00","299.20","292.15","11.90M","-1.33%"
"Jun 18, 2019","298.00","299.50","300.50","296.00","8.40M","-0.38%"
"Jun 17, 2019","299.15","300.00","300.75","298.85","6.18M","0.12%"
"Jun 14, 2019","298.80","298.75","301.60","298.00","7.97M","0.13%"
"Jun 13, 2019","298.40","298.00","298.90","297.15","5.00M","0.13%"
"Jun 12, 2019","298.00","297.50","298.80","296.85","6.22M","0.10%"
"Jun 11, 2019","297.70","297.00","299.50","296.10","7.23M","0.20%"
"Jun 10, 2019","297.10","295.75","298.00","295.50","7.48M","0.69%"
"Jun 07, 2019","295.05","292.50","295.90","292.00","6.78M","1.22%"
"Jun 06, 2019","291.50","294.00","294.60","291.00","8.60M","-0.77%"
"Jun 04, 2019","293.75","294.00","295.95","290.80","11.08M","0.84%"
"Jun 03, 2019","291.30","288.50","292.05","287.25","5.85M","1.71%"
"May 31, 2019","286.40","288.15","290.00","285.00","7.32M","-0.56%"
"May 30, 2019","288.00","286.00","290.00","285.50","11.58M","0.81%"
"May 29, 2019","285.70","284.50","288.50","283.50","5.51M","0.97%"
"May 28, 2019","282.95","281.00","285.75","279.65","44.14M","0.87%"
"May 27, 2019","280.50","284.00","284.10","280.20","5.45M","-0.85%"
"May 24, 2019","282.90","283.90","284.20","280.00","4.93M","0.25%"
"May 23, 2019","282.20","285.60","285.90","281.50","4.86M","-0.32%"
"May 22, 2019","283.10","287.00","287.50","281.00","7.65M","-1.32%"
"May 21, 2019","286.90","290.60","291.00","286.00","2.51M","-1.15%"
"May 20, 2019","290.25","289.50","291.50","287.40","4.18M","1.34%"
"May 17, 2019","286.40","286.50","289.90","285.30","3.36M","0.37%"
"May 16, 2019","285.35","283.85","287.00","283.85","3.60M","0.83%"
"May 15, 2019","283.00","285.50","285.95","282.30","4.32M","-0.56%"
"May 14, 2019","284.60","289.00","289.00","283.10","8.37M","-1.56%"
"May 13, 2019","289.10","290.50","293.50","288.25","4.28M","-0.43%"
"May 10, 2019","290.35","291.50","292.40","290.00","3.07M","-0.24%"
"May 09, 2019","291.05","291.80","293.10","290.30","3.75M","0.07%"
"May 08, 2019","290.85","294.25","294.25","290.05","3.95M","-1.02%"
"May 07, 2019","293.85","292.65","294.95","290.30","4.35M","1.03%"
"May 06, 2019","290.85","289.90","293.80","289.20","4.30M","-0.02%"
"May 03, 2019","290.90","293.50","293.70","288.55","7.41M","-0.94%"
"May 02, 2019","293.65","298.55","298.85","292.65","4.54M","-1.64%"
"Apr 30, 2019","298.55","295.00","299.45","295.00","7.34M","1.27%"
"Apr 26, 2019","294.80","296.40","296.65","293.50","6.20M","-0.14%"
"Apr 25, 2019","295.20","293.05","295.95","292.85","10.39M","0.73%"
"Apr 24, 2019","293.05","292.05","294.30","290.20","9.15M","0.67%"
"Apr 23, 2019","291.10","289.70","291.85","286.70","6.18M","0.99%"
"Apr 22, 2019","288.25","285.50","289.00","285.10","8.41M","1.21%"
"Apr 18, 2019","284.80","289.00","289.55","280.20","27.43M","1.39%"
"Apr 16, 2019","280.90","291.35","291.45","278.00","20.37M","-2.36%"
"Apr 15, 2019","287.70","285.00","289.50","284.15","7.07M","1.52%"
"Apr 12, 2019","283.40","282.40","284.70","281.40","5.79M","0.75%"
"Apr 11, 2019","281.30","283.50","284.60","280.15","9.44M","0.11%"
"Apr 10, 2019","281.00","278.00","281.80","275.00","18.53M","2.63%"
"Apr 09, 2019","273.80","263.50","275.00","263.35","13.99M","3.83%"
"Apr 08, 2019","263.70","263.70","265.50","260.75","3.64M","0.61%"
"Apr 05, 2019","262.10","261.00","263.85","259.50","3.61M","1.18%"
"Apr 04, 2019","259.05","261.00","262.25","254.95","6.42M","-0.99%"
"Apr 03, 2019","261.65","262.40","263.10","258.20","3.77M","0.00%"
"Apr 02, 2019","261.65","263.40","263.90","259.20","3.71M","0.00%"
"Apr 01, 2019","261.65","256.00","263.90","255.95","7.07M","2.69%"
"Mar 29, 2019","254.80","257.10","259.60","254.35","5.24M","0.02%"
"Mar 28, 2019","254.75","255.90","257.90","254.10","7.10M","0.08%"
"Mar 27, 2019","254.55","255.20","256.40","253.75","3.36M","-0.18%"
"Mar 26, 2019","255.00","257.10","258.60","253.40","3.85M","-0.58%"
"Mar 25, 2019","256.50","262.00","262.00","256.00","3.37M","-1.55%"
"Mar 22, 2019","260.55","262.45","263.75","258.50","3.20M","-0.38%"
"Mar 20, 2019","261.55","258.40","263.00","258.40","6.11M","1.59%"
"Mar 19, 2019","257.45","257.80","258.90","255.10","5.05M","-0.06%"
"Mar 18, 2019","257.60","264.75","264.75","256.05","5.75M","-2.22%"
"Mar 15, 2019","263.45","258.00","264.25","257.20","8.72M","2.57%"
